ticker,Date,num_mentions
HITI,08-01,1
HITIF,01-01,6
HITIF,02-01,6
HITIF,03-01,1
HJEN,05-01,1
HJLI,01-01,2
HL,01-01,38
HL,02-01,37
HL,03-01,6
HL,04-01,6
HL,05-01,17
HL,06-01,3
HL,12-01,6
HLBZ,10-01,1
HLF,01-01,4
HLF,02-01,2
HLF,05-01,1
HLF,06-01,1
HLF,12-01,4
HLIX,02-01,1
HLT,12-01,2
HLTH,09-01,8
HLX,03-01,4
HMBL,04-01,1
HMC,03-01,1
HMC,05-01,8
HMC,06-01,1
HMC,07-01,2
HMPT,03-01,2
HMPT,04-01,1
HMPT,05-01,7
HMY,05-01,3
HMY,09-01,1
HNDL,04-01,1
HNST,05-01,3
HNST,06-01,7
HNST,08-01,1
HOFV,05-01,3
HOFV,06-01,2
HOG,01-01,2
HOG,02-01,8
HOG,03-01,17
HOG,04-01,1
HOG,05-01,2
HOG,07-01,6
HOG,08-01,2
HOG,09-01,1
HOL,01-01,2
HOL,02-01,1
HOL,03-01,3
HOL,04-01,1
HOL,05-01,1
HOLD,12-01,50
HOME,01-01,38
HOME,02-01,60
HOME,03-01,18
HOME,04-01,8
HOME,05-01,6
HOME,06-01,16
HOME,07-01,5
HON,01-01,2
HON,02-01,14
HON,06-01,1
HOOD,07-01,189
HOOD,08-01,746
HOOD,09-01,63
HOOD,10-01,18
HOOK,01-01,8
HOOK,02-01,2
HOOK,03-01,1
HOPE,01-01,40
HOPE,02-01,69
HOPE,03-01,19
HOPE,04-01,11
HOPE,05-01,6
HOPE,06-01,19
HOTH,01-01,4
HOV,03-01,1
HP,01-01,24
HP,02-01,31
HP,03-01,10
HP,04-01,2
HP,05-01,2
HP,06-01,19
HP,07-01,2
HP,08-01,13
HP,09-01,5
HP,12-01,2
HPE,01-01,12
HPE,02-01,7
HPE,03-01,2
HPE,04-01,3
HPE,06-01,2
HPE,07-01,1
HPE,09-01,1
HPI,03-01,1
HPIL,10-01,1
HPQ,01-01,4
HPQ,02-01,14
HPQ,05-01,2
HPQ,06-01,6
HPQ,09-01,1
HR,01-01,34
HR,02-01,29
HR,03-01,25
HR,04-01,3
HR,05-01,12
HR,06-01,25
HR,12-01,4
HRB,01-01,12
HRB,02-01,11
HRB,06-01,1
HRB,12-01,22
HRC,01-01,8
HRC,02-01,2
HRC,04-01,4
HRC,05-01,6
HRC,06-01,32
HRC,08-01,1
HRC,09-01,3
HRI,08-01,2
HRL,09-01,4
HRTX,04-01,2
HRTX,05-01,6
HRTX,06-01,5
HRVSF,01-01,2
HRVSF,03-01,2
HSBC,01-01,4
HSBC,02-01,2
HSBC,03-01,6
HSBC,04-01,7
HSBC,07-01,1
HSBC,09-01,41
HSBC,10-01,2
HSC,06-01,2
HST,01-01,2
HST,02-01,1
HST,03-01,5
HST,04-01,1
HST,08-01,1
HSTO,06-01,3
HSY,04-01,2
HSY,06-01,2
HSY,07-01,1
HT,02-01,2
HT,07-01,2
HTBX,06-01,1
HTH,05-01,1
HTZGQ,05-01,1
HTZGQ,06-01,1
HUBS,08-01,2
HUGE,01-01,186
HUGE,02-01,120
HUGE,12-01,6
HUIZ,04-01,2
HUM,01-01,2
HUM,03-01,10
HUM,05-01,1
HUM,06-01,1
HUM,07-01,1
HUM,09-01,1
HUM,12-01,4
HUN,09-01,2
HUT,06-01,40
HUT,07-01,4
HUT,08-01,5
HUT,09-01,22
HUT,10-01,16
HUYA,01-01,12
HUYA,02-01,38
HUYA,03-01,4
HUYA,04-01,6
HUYA,05-01,8
HUYA,06-01,50
HUYA,07-01,25
HUYA,08-01,8
HUYA,09-01,5
HUYA,10-01,2
HUYA,12-01,2
HVT,02-01,1
HVT,04-01,1
HXL,01-01,2
HXL,03-01,2
HY,03-01,1
HYFM,01-01,4
HYFM,02-01,6
HYFM,03-01,3
HYFM,04-01,4
HYG,01-01,2
HYG,02-01,3
HYG,05-01,1
HYG,06-01,4
HYG,07-01,14
HYLN,01-01,34
HYLN,02-01,116
HYLN,03-01,11
HYLN,04-01,54
HYLN,05-01,7
HYLN,06-01,27
HYLN,07-01,15
HYLN,08-01,19
HYLN,09-01,3
HYLN,10-01,1
HYLN,12-01,6
HYMTF,04-01,1
HYSR,02-01,4
HYT,03-01,1
HYZN,08-01,7
HYZN,09-01,7
HYZN,10-01,18
IAA,08-01,1
IAA,09-01,6
IAC,02-01,2
IAC,05-01,3
IAC,10-01,1
IAG,01-01,4
IAG,02-01,2
IAG,03-01,4
IAG,04-01,2
IAG,09-01,5
IAI,02-01,2
IAU,02-01,1
IAU,04-01,2
IAU,05-01,3
IAU,06-01,1
IBA,06-01,1
IBB,01-01,2
IBB,06-01,1
IBB,07-01,1
IBD,01-01,6
IBD,02-01,1
IBD,03-01,4
IBD,04-01,2
IBD,06-01,1
IBGR,05-01,4
IBIO,01-01,4
IBIO,05-01,1
IBKR,01-01,246
IBKR,02-01,132
IBKR,03-01,91
IBKR,04-01,26
IBKR,05-01,25
IBKR,06-01,45
IBKR,07-01,13
IBKR,08-01,23
IBKR,09-01,17
IBKR,10-01,4
IBKR,12-01,14
IBM,01-01,58
IBM,02-01,173
IBM,03-01,37
IBM,04-01,29
IBM,05-01,21
IBM,06-01,16
IBM,07-01,5
IBM,08-01,7
IBM,09-01,3
IBM,10-01,1
IBM,12-01,6
IBRX,05-01,9
IBRX,08-01,3
IBUY,02-01,3
ICAGY,03-01,1
ICAGY,06-01,1
ICF,05-01,1
ICL,04-01,1
ICLK,04-01,1
ICLN,01-01,2940
ICLN,02-01,173
ICLN,03-01,59
ICLN,04-01,60
ICLN,05-01,30
ICLN,06-01,20
ICLN,07-01,10
ICLN,08-01,3
ICLN,09-01,6
ICLN,10-01,1
ICLN,12-01,126
ICON,06-01,1
ID,01-01,60
ID,02-01,49
ID,03-01,30
ID,04-01,9
ID,05-01,16
ID,06-01,14
ID,08-01,6
ID,12-01,10
IDE,03-01,1
IDE,06-01,3
IDEX,02-01,72
IDEX,03-01,10
IDEX,04-01,10
IDEX,05-01,8
IDEX,06-01,52
IDEX,08-01,10
IDEX,09-01,1
IDX,03-01,1
IDXX,02-01,1
IDXX,04-01,1
IDXX,06-01,1
IDXX,08-01,1
IEF,03-01,7
IEF,05-01,1
IEME,04-01,3
IEP,06-01,1
IEX,01-01,2
IEX,03-01,2
IEX,04-01,38
IEX,05-01,4
IEX,08-01,1
IFBD,06-01,5
IFF,01-01,16
IFF,02-01,8
IFF,05-01,1
IFRA,01-01,6
IFRA,12-01,2
IFRX,09-01,1
IFS,06-01,1
IG,01-01,638
IG,02-01,129
IG,03-01,25
IG,04-01,16
IG,05-01,19
IG,06-01,24
IG,12-01,2
IGC,06-01,3
IGMS,04-01,1
IGN,01-01,2
IGN,02-01,2
IGNY,06-01,1
IGT,05-01,1
IGT,06-01,1
IGT,07-01,2
IGT,08-01,11
IH,01-01,2
IHAK,01-01,2
IHAK,12-01,4
IHG,02-01,1
IHI,06-01,2
IHRT,03-01,1
IHRT,05-01,1
IHT,06-01,1
IIF,03-01,1
III,01-01,14
III,02-01,28
III,03-01,30
III,04-01,11
III,05-01,15
III,06-01,10
III,08-01,3
III,09-01,2
III,12-01,2
IIII,03-01,1
IIII,04-01,1
IIN,01-01,2
IIPR,01-01,18
IIPR,02-01,37
IIPR,03-01,3
IIPR,04-01,4
IIPR,06-01,5
IIPR,07-01,1
IIPR,09-01,1
IIPR,10-01,6
IIVI,02-01,1
IIVI,06-01,2
IJR,01-01,2
IJR,02-01,8
IJS,02-01,6
IJS,04-01,1
IJS,05-01,1
IJT,02-01,6
ILMN,01-01,2
ILMN,03-01,1
ILMN,06-01,2
ILMN,07-01,2
IMAX,01-01,6
IMAX,02-01,20
IMAX,03-01,15
IMAX,04-01,2
IMAX,05-01,7
IMAX,06-01,3
IMAX,07-01,7
IMAX,08-01,2
IMAX,09-01,1
IMGN,02-01,1
IMJX,02-01,1
IMKTA,02-01,2
IMKTA,03-01,1
IMMR,04-01,1
IMPL,09-01,1
INDA,01-01,16
INDA,02-01,2
INDA,04-01,3
INDA,05-01,4
INDI,06-01,2
INDI,07-01,1
INDI,08-01,1
INDI,09-01,25
INDP,09-01,2
INDS,02-01,1
INDY,05-01,2
INFL,05-01,3
INFL,06-01,1
INFO,01-01,26
INFO,02-01,14
INFO,03-01,4
INFO,04-01,3
INFO,05-01,4
INFO,07-01,1
INFO,10-01,1
INFY,01-01,12
INFY,03-01,1
INFY,08-01,1
ING,01-01,264
ING,02-01,31
ING,03-01,24
ING,04-01,3
ING,05-01,1
ING,06-01,9
ING,07-01,1
ING,09-01,4
INGR,01-01,2
INKW,03-01,1
INM,06-01,3
INMD,07-01,2
INMD,10-01,3
INN,01-01,4
INN,05-01,1
INN,06-01,1
INND,02-01,1
INO,01-01,28
INO,02-01,23
INO,03-01,15
INO,04-01,6
INO,05-01,140
INO,06-01,89
INO,07-01,1
INO,08-01,7
INO,09-01,4
INO,12-01,6
INOV,09-01,1
INPX,02-01,3
INPX,03-01,1
INS,02-01,2
INSG,01-01,8
INSG,02-01,6
INSG,03-01,7
INSG,04-01,1
INSM,01-01,2
INT,01-01,2
INT,02-01,3
INT,03-01,3
INT,04-01,1
INTC,01-01,186
INTC,02-01,89
INTC,03-01,19
INTC,04-01,17
INTC,05-01,21
INTC,06-01,16
INTC,07-01,26
INTC,08-01,25
INTC,09-01,15
INTC,10-01,1
INTC,12-01,6
INTO,02-01,1
INTU,06-01,2
INTU,07-01,1
INTU,08-01,3
INTU,09-01,1
INVH,01-01,2
INVH,08-01,2
INVZ,06-01,4
INVZ,08-01,1
IO,01-01,2
IO,02-01,2
IO,03-01,1
IO,05-01,3
IO,06-01,2
IO,08-01,3
IO,09-01,5
IO,10-01,1
IONQ,10-01,2
IONS,03-01,2
IOVA,06-01,2
IOVA,12-01,2
IP,01-01,112
IP,02-01,61
IP,03-01,36
IP,04-01,48
IP,05-01,30
IP,06-01,33
IP,07-01,20
IP,08-01,16
IP,09-01,13
IP,10-01,3
IP,12-01,4
IPA,01-01,14
IPA,02-01,11
IPA,03-01,7
IPA,05-01,1
IPA,06-01,3
IPA,07-01,9
IPA,08-01,1
IPIX,09-01,1
IPOC,01-01,6
IPOC,12-01,4
IPOD,01-01,30
IPOD,03-01,2
IPOD,05-01,2
IPOD,12-01,8
IPOE,01-01,174
IPOE,02-01,39
IPOE,03-01,8
IPOE,04-01,9
IPOE,05-01,4
IPOE,12-01,6
IPOF,01-01,68
IPOF,03-01,6
IPOF,04-01,1
IPOF,05-01,1
IPOF,06-01,1
IPOF,12-01,18
IPOS,02-01,1
IPOS,03-01,1
IPOS,06-01,1
IPSC,06-01,1
IPWR,01-01,2
IQ,01-01,172
IQ,02-01,204
IQ,03-01,78
IQ,04-01,37
IQ,05-01,43
IQ,06-01,40
IQ,07-01,50
IQ,08-01,43
IQ,09-01,31
IQ,10-01,5
IQ,12-01,36
IR,01-01,6
IR,02-01,13
IR,03-01,3
IR,04-01,3
IR,06-01,12
IR,07-01,1
IR,08-01,1
IR,09-01,4
IR,12-01,6
IRBT,01-01,26
IRBT,02-01,6
IRBT,03-01,5
IRBT,05-01,2
IRBT,06-01,2
IRBT,07-01,1
IRDM,01-01,16
IRDM,02-01,6
IRDM,03-01,2
IRDM,06-01,5
IRDM,08-01,2
IRDM,09-01,2
IRL,01-01,42
IRL,02-01,41
IRL,03-01,37
IRL,04-01,10
IRL,05-01,9
IRL,06-01,7
IRL,12-01,12
IRM,01-01,10
IRM,04-01,4
IRM,06-01,4
IRNT,09-01,779
IRNT,10-01,24
IRR,01-01,2
IRR,04-01,1
IRS,01-01,174
IRS,02-01,255
IRS,03-01,124
IRS,04-01,58
IRS,05-01,38
IRS,06-01,26
IRS,07-01,27
IRS,08-01,19
IRS,09-01,34
IRS,10-01,3
IRS,12-01,18
IRT,03-01,1
ISBC,06-01,1
ISCF,01-01,2
ISPC,06-01,1
ISR,05-01,1
ISRG,02-01,5
ISRG,04-01,2
ISRG,09-01,1
ITA,02-01,1
ITA,04-01,2
ITA,05-01,1
ITA,06-01,1
ITA,08-01,1
ITA,09-01,1
ITB,01-01,4
ITB,03-01,1
ITHUF,03-01,42
ITI,04-01,1
ITI,06-01,2
ITP,05-01,1
ITRM,06-01,1
ITRM,08-01,1
ITT,01-01,24
ITT,02-01,21
ITT,03-01,7
ITT,04-01,7
ITT,05-01,2
ITT,06-01,6
ITUB,01-01,2
ITUB,02-01,2
ITUB,03-01,1
ITUB,06-01,114
IUSS,02-01,6
IVE,01-01,28
IVE,02-01,24
IVE,03-01,20
IVE,04-01,2
IVE,05-01,5
IVE,06-01,10
IVE,12-01,4
IVOL,06-01,1
IVR,01-01,6
IVR,02-01,1
IVR,03-01,6
IVR,04-01,2
IVR,05-01,5
IVR,06-01,26
IVR,09-01,10
IWB,06-01,1
IWC,04-01,1
IWC,06-01,1
IWM,01-01,18
IWM,02-01,50
IWM,03-01,15
IWM,04-01,12
IWM,05-01,8
IWM,06-01,5
IWM,07-01,12
IWM,08-01,14
IWM,09-01,20
IWM,10-01,1
IWN,03-01,1
IWO,02-01,2
IWO,05-01,2
IX,02-01,1
IX,03-01,1
IX,05-01,1
IYR,07-01,1
IZEA,01-01,2
IZEA,04-01,1
IZRL,02-01,1
IZRL,03-01,3
IZRL,06-01,2
IZRL,12-01,8
JACK,01-01,82
JACK,02-01,9
JACK,03-01,6
JACK,04-01,3
JACK,05-01,4
JACK,06-01,8
JACK,07-01,1
JACK,08-01,4
JACK,12-01,10
JAGX,03-01,1
JAKK,06-01,19
JAZZ,08-01,2
JBHT,03-01,1
JBHT,04-01,1
JBL,06-01,3
JBLU,02-01,14
JBLU,03-01,4
JBLU,05-01,2
JBLU,07-01,1
JBLU,08-01,2
JBLU,09-01,1
JCI,03-01,1
JCOM,03-01,2
JCOM,04-01,3
JCS,09-01,3
JD,01-01,92
JD,02-01,16
JD,03-01,44
JD,04-01,22
JD,05-01,23
JD,06-01,25
JD,07-01,55
JD,08-01,48
JD,09-01,13
JD,10-01,4
JD,12-01,18
JDST,01-01,2
JDST,02-01,2
JDST,03-01,2
JDST,04-01,2
JE,02-01,2
JE,03-01,3
JEF,03-01,2
JEF,07-01,3
JENGQ,09-01,1
JEPI,07-01,2
JETS,01-01,14
JETS,02-01,13
JETS,03-01,8
JETS,05-01,4
JETS,06-01,2
JETS,07-01,1
JETS,08-01,3
JETS,09-01,2
JETS,12-01,2
JFU,02-01,1
JG,01-01,2
JG,02-01,1
JG,03-01,5
JG,04-01,1
JG,05-01,6
JG,06-01,4
JG,07-01,2
JG,08-01,2
JG,09-01,2
JJG,05-01,2
JJN,02-01,2
JJS,06-01,1
JJT,02-01,4
JJT,06-01,5
JKS,01-01,2
JKS,02-01,5
JKS,03-01,2
JKS,04-01,1
JKS,06-01,14
JMIA,01-01,66
JMIA,02-01,4
JMIA,03-01,7
JMIA,04-01,7
JMIA,05-01,8
JMIA,06-01,14
JMIA,07-01,1
JMIA,08-01,9
JMIA,09-01,2
JMIA,10-01,1
JMIA,12-01,4
JMP,03-01,2
JMP,04-01,1
JMP,09-01,1
JNJ,01-01,34
JNJ,02-01,22
JNJ,03-01,32
JNJ,04-01,75
JNJ,05-01,1
JNJ,06-01,1
JNJ,07-01,5
JNJ,08-01,13
JNJ,09-01,1
JNK,02-01,1
JNK,04-01,1
JNUG,01-01,22
JNUG,02-01,35
JNUG,03-01,3
JNUG,04-01,6
JNUG,05-01,15
JNUG,06-01,12
JNUG,07-01,2
JNUG,08-01,1
JNUG,09-01,1
JNUG,10-01,1
JNUG,12-01,8
JO,06-01,1
JOAN,03-01,1
JOAN,04-01,1
JOAN,07-01,1
JOB,01-01,24
JOB,02-01,48
JOB,03-01,16
JOB,04-01,11
JOB,05-01,8
JOB,06-01,8
JOB,07-01,5
JOB,08-01,4
JOB,09-01,3
JOB,10-01,1
JOB,12-01,2
JOBS,01-01,14
JOBS,02-01,3
JOBS,03-01,6
JOBS,04-01,5
JOBS,05-01,4
JOBS,06-01,2
JOBS,07-01,1
JOBY,09-01,6
JOE,01-01,24
JOE,02-01,10
JOE,03-01,11
JOE,04-01,3
JOE,05-01,6
JOE,06-01,2
JOE,08-01,1
JOE,09-01,5
JOE,12-01,4
JOFF,06-01,2
JOYY,12-01,8
JP,01-01,84
JP,02-01,172
JP,03-01,58
JP,04-01,30
JP,05-01,19
JP,06-01,35
JP,07-01,25
JP,08-01,10
JP,09-01,11
JP,10-01,5
JP,12-01,8
JPC,03-01,1
JPM,01-01,82
JPM,02-01,156
JPM,03-01,32
JPM,04-01,39
JPM,05-01,17
JPM,06-01,35
JPM,07-01,34
JPM,08-01,14
JPM,09-01,10
JPM,10-01,1
JPM,12-01,16
JT,05-01,3
JUST,01-01,358
JUST,12-01,56
JWEL,06-01,3
JWEL,07-01,1
JWN,01-01,4
JWN,02-01,14
JWN,03-01,1
JWN,08-01,2
JWN,09-01,1
JWN,12-01,2
K,01-01,8
K,02-01,4
K,03-01,3
K,04-01,3
K,06-01,1
K,07-01,1
K,08-01,1
K,10-01,1
KAI,01-01,4
KAI,05-01,1
KAR,03-01,1
KAR,08-01,3
KB,01-01,34
KB,02-01,10
KB,06-01,12
KB,08-01,1
KBAL,04-01,1
KBE,02-01,2
KBE,03-01,2
KBH,01-01,8
KBH,06-01,118
KBH,07-01,9
KBH,08-01,1
KBH,09-01,3
KBNT,05-01,2
KBNT,06-01,1
KBR,01-01,4
KBR,02-01,3
KBR,04-01,1
KC,01-01,2
KC,02-01,14
KC,03-01,5
KC,05-01,1
KC,07-01,1
KDMN,03-01,1
KDP,08-01,1
KDP,10-01,2
KE,07-01,1
KELYB,04-01,1
KEN,02-01,2
KEN,03-01,5
KEN,04-01,2
KEN,06-01,2
KEP,02-01,1
KERN,01-01,6
KERN,02-01,8
KERN,03-01,2
KERN,09-01,1
KERN,10-01,2
KEY,01-01,8
KEY,02-01,9
KEY,03-01,12
KEY,05-01,3
KEY,06-01,6
KEY,07-01,3
KEY,08-01,1
KEY,09-01,2
KEY,10-01,1
KEYS,03-01,1
KEYS,07-01,1
KGC,01-01,6
KGC,02-01,6
KGC,03-01,1
KGC,04-01,1
KGC,05-01,2
KGC,06-01,9
KGC,07-01,1
KGC,09-01,1
KHC,01-01,6
KHC,02-01,13
KHC,03-01,10
KHC,04-01,24
KHC,05-01,1
KHC,07-01,8
KHC,09-01,4
KHRNF,01-01,2
KIDS,01-01,30
KIDS,02-01,23
KIDS,03-01,9
KIDS,04-01,5
KIDS,05-01,4
KIDS,06-01,5
KIDS,12-01,2
KIM,03-01,1
KIN,03-01,1
KIN,06-01,1
KIQ,04-01,1
KIQ,06-01,2
KIRK,09-01,1
KKR,03-01,6
KKR,04-01,12
KKR,05-01,10
KKR,06-01,9
KL,01-01,2
KL,05-01,2
KL,09-01,2
KLAC,04-01,1
KLIC,02-01,9
KLIC,07-01,1
KLIC,08-01,1
KLR,03-01,1
KMB,01-01,8
KMB,02-01,1
KMB,09-01,1
KMI,01-01,54
KMI,02-01,2
KMI,03-01,11
KMI,04-01,4
KMI,05-01,6
KMI,06-01,3
KMI,09-01,4
KMPH,03-01,12
KMPH,06-01,1
KMX,06-01,20
KMX,08-01,1
KMX,09-01,1
KNDI,03-01,1
KNDI,08-01,1
KNG,06-01,2
KNSA,04-01,1
KNSA,05-01,1
KNWN,03-01,1
KNX,05-01,1
KNX,07-01,2
KO,01-01,82
KO,02-01,68
KO,03-01,16
KO,04-01,10
KO,05-01,9
KO,06-01,23
KO,07-01,19
KO,08-01,8
KO,09-01,22
KO,12-01,12
KOD,05-01,1
KODK,02-01,9
KODK,03-01,1
KODK,04-01,1
KOF,12-01,2
KOIN,04-01,1
KOLD,09-01,1
KOLD,10-01,1
KOPN,02-01,4
KOPN,03-01,1
KOPN,06-01,1
KOS,02-01,3
KOS,03-01,4
KOS,07-01,2
KOSS,01-01,10
KOSS,02-01,15
KOSS,03-01,13
KOSS,05-01,5
KOSS,06-01,9
KOSS,08-01,2
KPLT,08-01,1
KPLT,10-01,1
KR,02-01,4
KR,03-01,9
KR,05-01,2
KR,06-01,1
KR,09-01,2
KRBN,08-01,1
KRBN,09-01,1
KRC,03-01,1
KRE,02-01,2
KRE,03-01,3
KRE,04-01,1
KRE,05-01,2
KRE,06-01,4
KRE,07-01,1
KRE,09-01,1
KSA,01-01,2
KSA,03-01,1
KSS,01-01,4
KSS,02-01,1
KSS,09-01,2
KSU,03-01,8
KT,02-01,68
KT,03-01,4
KT,04-01,6
KT,05-01,13
KT,06-01,5
KTB,10-01,1
KTOS,01-01,88
KTOS,02-01,22
KTOS,03-01,77
KTOS,04-01,33
KTOS,05-01,13
KTOS,07-01,3
KTOS,08-01,3
KTOS,09-01,1
KULR,04-01,1
KULR,06-01,1
KVSB,07-01,3
KWEB,07-01,2
KWEB,10-01,1
KXIN,03-01,2
KXIN,08-01,1
KYMR,08-01,1
KYNC,01-01,2
L,06-01,1
LABD,03-01,1
LABD,04-01,1
LABD,05-01,4
LABD,06-01,2
LABD,08-01,2
LABP,06-01,1
LABS,02-01,1
LABU,01-01,2
LABU,04-01,1
LABU,05-01,8
LABU,06-01,2
LAC,01-01,88
LAC,02-01,18
LAC,03-01,4
LAC,04-01,2
LAC,05-01,6
LAC,06-01,5
LAC,07-01,3
LAC,08-01,7
LAC,09-01,5
LAD,01-01,2
LAD,02-01,2
LAD,03-01,2
LAD,06-01,1
LADR,02-01,2
LADR,04-01,14
LAKE,01-01,2
LAKE,02-01,4
LAKE,03-01,2
LAND,01-01,22
LAND,02-01,7
LAND,03-01,5
LAND,04-01,10
LAND,05-01,6
LAND,06-01,8
LAND,07-01,5
LAND,08-01,4
LAND,09-01,6
LAND,10-01,1
LASR,05-01,1
LAUR,09-01,11
LAUR,10-01,2
LAW,08-01,2
LAW,10-01,1
LAWS,01-01,4
LAWS,02-01,5
LAWS,03-01,1
LAWS,04-01,1
LAWS,06-01,1
LAZR,01-01,46
LAZR,02-01,8
LAZR,03-01,5
LAZR,04-01,38
LAZR,05-01,10
LAZR,06-01,5
LAZR,07-01,1
LAZR,08-01,2
LAZR,09-01,10
LAZR,12-01,16
LAZY,02-01,2
LAZY,03-01,1
LAZY,06-01,3
LB,01-01,36
LB,02-01,3
LB,03-01,3
LB,04-01,2
LB,05-01,1
LB,06-01,3
LB,07-01,7
LBJ,02-01,2
LBJ,03-01,1
LBRDA,05-01,2
LC,01-01,4
LC,03-01,5
LC,06-01,5
LC,07-01,19
LC,08-01,12
LC,09-01,5
LC,10-01,3
LCI,03-01,1
LCID,07-01,126
LCID,08-01,34
LCID,09-01,263
LCID,10-01,14
LCIDW,07-01,2
LCR,04-01,2
LCTX,06-01,2
LD,01-01,12
LD,06-01,1
LDI,02-01,7
LDI,03-01,13
LDI,05-01,16
LDI,06-01,1
LDI,08-01,3
LDI,10-01,2
LDL,04-01,2
LDL,06-01,2
LDOS,01-01,8
LDOS,03-01,2
LDOS,05-01,4
LDRS,03-01,2
LE,01-01,4
LE,02-01,8
LE,03-01,2
LE,04-01,5
LE,05-01,1
LE,06-01,1
LE,08-01,1
LEAD,01-01,2
LEAD,02-01,3
LEAD,03-01,2
LEAD,04-01,2
LEAD,05-01,1
LEAF,03-01,1
LEAF,04-01,3
LEAF,06-01,1
LEAP,01-01,88
LEAP,02-01,58
LEAP,03-01,25
LEAP,04-01,16
LEAP,05-01,17
LEAP,06-01,26
LEAP,12-01,30
LEDS,02-01,2
LEE,01-01,4
LEE,02-01,2
LEE,03-01,3
LEE,05-01,1
LEE,07-01,4
LEE,08-01,1
LEE,09-01,1
LEG,01-01,2
LEG,02-01,4
LEG,03-01,8
LEG,06-01,2
LEG,07-01,1
LEGO,03-01,2
LEGO,06-01,2
LEN,01-01,6
LEN,02-01,1
LEN,06-01,16
LEND,01-01,18
LEND,03-01,7
LEO,01-01,2
LEO,02-01,4
LEO,03-01,2
LEO,05-01,2
LEO,06-01,6
LESL,03-01,1
LESL,04-01,1
LESL,05-01,4
LESL,06-01,5
LESL,09-01,1
LEU,01-01,2
LEU,06-01,1
LEU,09-01,4
LEV,05-01,6
LEV,06-01,68
LEV,07-01,6
LEV,08-01,16
LEV,09-01,6
LEV,10-01,5
LEVI,01-01,4
LEVI,02-01,3
LEVI,03-01,3
LEVI,05-01,1
LEVI,06-01,5
LEVI,07-01,13
LEVI,10-01,3
LEVI,12-01,2
LEXX,06-01,1
LFG,09-01,78
LFG,10-01,49
LFMD,04-01,1
LFMD,06-01,1
LFMD,07-01,4
LFT,06-01,1
LFTR,05-01,1
LFVN,06-01,19
LGI,03-01,1
LGIH,01-01,4
LGIH,02-01,1
LGND,01-01,24
LGND,02-01,23
LGND,03-01,1
LGND,06-01,1
LGVW,01-01,8
LGVW,02-01,4
LGVW,12-01,2
LH,02-01,6
LH,04-01,8
LHSIF,01-01,2
LHX,01-01,2
LHX,02-01,1
LHX,03-01,2
LHX,04-01,1
LHX,05-01,7
LHX,06-01,1
LHX,08-01,1
LI,01-01,30
LI,02-01,5
LI,03-01,14
LI,04-01,11
LI,05-01,2
LI,06-01,6
LI,07-01,9
LI,08-01,4
LI,09-01,4
LI,12-01,18
LICY,10-01,3
LIDR,09-01,7
LIFE,01-01,126
LIFE,02-01,115
LIFE,03-01,49
LIFE,04-01,23
LIFE,05-01,20
LIFE,06-01,18
LIFE,07-01,12
LIFE,08-01,6
LIFE,09-01,7
LIFE,10-01,3
LIFE,12-01,14
LILM,09-01,39
LIN,01-01,2
LIND,02-01,2
LINK,03-01,31
LINK,04-01,134
LINK,05-01,38
LINK,06-01,67
LIT,01-01,88
LIT,02-01,10
LIT,03-01,20
LIT,04-01,2
LIT,05-01,4
LIT,06-01,6
LIT,08-01,1
LIT,09-01,4
LIT,10-01,1
LIT,12-01,4
LITE,01-01,2
LITE,05-01,1
LITE,06-01,1
LIVE,01-01,76
LIVE,02-01,52
LIVE,03-01,27
LIVE,04-01,5
LIVE,05-01,10
LIVE,06-01,14
LIVE,07-01,5
LIVE,08-01,6
LIVE,09-01,1
LJPC,03-01,1
LK,01-01,4
LKCO,07-01,2
LKNCY,02-01,1
LKNCY,07-01,1
LKYSF,02-01,9
LKYSF,06-01,1
LL,01-01,110
LL,02-01,95
LL,03-01,57
LL,04-01,19
LL,05-01,5
LL,06-01,15
LL,07-01,8
LL,08-01,2
LL,09-01,3
LL,12-01,8
LLKKF,01-01,4
LLKKF,03-01,2
LLNW,06-01,1
LLY,01-01,8
LLY,02-01,2
LLY,03-01,3
LLY,06-01,12
LMDX,09-01,1
LMLLF,04-01,1
LMLLF,05-01,1
LMND,01-01,120
LMND,02-01,14
LMND,03-01,10
LMND,04-01,1
LMND,05-01,10
LMND,06-01,2
LMND,07-01,1
LMND,08-01,3
LMND,09-01,4
LMND,12-01,12
LMT,01-01,102
LMT,02-01,20
LMT,03-01,37
LMT,04-01,17
LMT,05-01,42
LMT,06-01,11
LMT,07-01,1
LMT,08-01,11
LMT,09-01,3
LMT,10-01,1
LMT,12-01,2
LNG,01-01,12
LNG,02-01,15
LNG,03-01,2
LNG,05-01,30
LNG,06-01,50
LNG,07-01,8
LNG,09-01,26
LNG,10-01,12
LNVGY,06-01,18
LOAK,12-01,2
LOAN,01-01,24
LOAN,02-01,34
LOAN,03-01,11
LOAN,04-01,3
LOAN,06-01,10
LOAN,12-01,4
LOB,01-01,2
LOB,03-01,1
LODE,01-01,4
LODE,02-01,14
LODE,03-01,5
LODE,04-01,1
LODE,05-01,3
LODE,09-01,1
LOGI,01-01,24
LOGI,02-01,44
LOGI,03-01,4
LOGI,04-01,6
LOGI,05-01,4
LOGI,06-01,11
LOGI,07-01,13
LOGI,08-01,6
LOGI,09-01,3
LOGI,10-01,8
LOGI,12-01,4
LOOP,03-01,1
